id,Action
1,0.947828
2,0.998678
3,0.998617
4,0.997561
5,0.999641
6,0.998165
7,0.997822
8,0.999857
9,0.297684
10,0.992076
11,0.986445
12,0.996689
13,0.998073
14,0.993571
15,0.933996
16,0.826608
17,0.875934
18,0.960809
19,0.998876
20,0.998571
21,0.999991
22,0.999601
23,0.996153
24,0.996279
25,0.998673
26,0.931066
27,0.994556
28,0.997062
29,0.997020
30,0.986883
31,0.998546
32,0.993260
33,0.998582
34,0.999102
35,0.999108
36,0.996948
37,0.996979
38,0.999484
39,0.994935
40,0.975756
41,0.995014
42,0.995087
43,0.997044
44,0.999301
45,0.998135
46,0.998088
47,0.998281
48,0.997466
49,0.999853
50,0.994766
51,0.994981
52,0.999253
53,0.997052
54,0.998296
55,0.990854
56,0.998856
57,0.995923
58,0.999600
59,0.997294
60,0.996069
61,0.998864
62,0.999377
63,0.994745
64,0.999182
65,0.999558
66,0.998783
67,0.990299
68,0.998865
69,0.988547
70,0.518627
71,0.995914
72,0.997506
73,0.997840
74,0.999732
75,0.996969
76,0.998739
77,0.997884
78,0.988990
79,0.163768
80,0.999708
81,0.998306
82,0.999429
83,0.995198
84,0.999561
85,0.998496
86,0.998824
87,0.995341
88,0.998973
89,0.997524
90,0.872516
91,0.984524
92,0.871484
93,0.998166
94,0.999430
95,0.999051
96,0.997445
97,0.144960
98,0.995796
99,0.997302
100,0.999576
101,0.990670
102,0.763222
103,0.996721
104,0.996113
105,0.054710
106,0.998884
107,0.998926
108,0.996906
109,0.997857
110,0.998611
111,0.894227
112,0.998307
113,0.992855
114,0.997455
115,0.997812
116,0.992004
117,0.997168
118,0.994395
119,0.999523
120,0.994817
121,0.931334
122,0.994689
123,0.994241
124,0.995908
125,0.998763
126,0.956445
127,0.974878
128,0.968514
129,0.983241
130,0.998787
131,0.999331
132,0.999422
133,0.995585
134,0.938035
135,0.998889
136,0.987655
137,0.999237
138,0.993177
139,0.928683
140,0.998927
141,0.999856
142,0.981653
143,0.999196
