id,Action
1,0.847767
2,0.997331
3,0.998197
4,0.996582
5,0.999261
6,0.997470
7,0.997142
8,0.999659
9,0.906199
10,0.997112
11,0.989079
12,0.995567
13,0.995092
14,0.982641
15,0.928600
16,0.986969
17,0.906177
18,0.992742
19,0.997642
20,0.998083
21,0.999734
22,0.999544
23,0.994435
24,0.994807
25,0.997663
26,0.938291
27,0.991828
28,0.993989
29,0.997731
30,0.980337
31,0.998941
32,0.995776
33,0.995389
34,0.998277
35,0.998966
36,0.995812
37,0.995199
38,0.999312
39,0.989138
40,0.979508
41,0.986083
42,0.995708
43,0.997156
44,0.998850
45,0.997295
46,0.998278
47,0.998226
48,0.993940
49,0.999818
50,0.993706
51,0.996820
52,0.999072
53,0.998239
54,0.997568
55,0.990101
56,0.996857
57,0.988576
58,0.999249
59,0.996323
60,0.993477
61,0.998101
62,0.998912
63,0.991380
64,0.998568
65,0.999242
66,0.997615
67,0.990540
68,0.998271
69,0.985411
70,0.369528
71,0.996498
72,0.997295
73,0.997482
74,0.999212
75,0.995799
76,0.997975
77,0.998244
78,0.990018
79,0.216373
80,0.999592
81,0.996413
82,0.998942
83,0.993538
84,0.998409
85,0.998094
86,0.996348
87,0.993637
88,0.997902
89,0.998072
90,0.862720
91,0.994311
92,0.913661
93,0.998338
94,0.993793
95,0.998817
96,0.996086
97,0.065365
98,0.996496
99,0.996284
100,0.998555
101,0.991854
102,0.842435
103,0.994527
104,0.995509
105,0.062194
106,0.998443
107,0.998321
108,0.995076
109,0.996751
110,0.997451
111,0.762734
112,0.996886
113,0.982367
114,0.996747
115,0.997758
116,0.996165
117,0.997811
118,0.996286
119,0.999481
120,0.995854
121,0.925571
122,0.995891
123,0.988922
124,0.998190
125,0.997808
126,0.985850
127,0.971775
128,0.960315
129,0.979434
130,0.996716
131,0.998980
132,0.998606
133,0.995617
134,0.920397
135,0.998087
136,0.992327
137,0.999240
138,0.994747
139,0.935992
140,0.998014
141,0.997248
142,0.981614
143,0.998496
144,0.997887
145,0.999035
146,0.945123
147,0.884816
148,0.989028
149,0.999134
150,0.996593
151,0.996652
152,0.759041
153,0.997929
154,0.988966
155,0.996161
156,0.971295
157,0.996078
158,0.995347
159,0.432507
160,0.993886
161,0.939770
162,0.996836
163,0.998169
164,0.992639
165,0.996995
166,0.998060
167,0.896056
168,0.998020
169,0.995346
170,0.998497
171,0.996426
172,0.992962
173,0.974316
174,0.996060
175,0.997020
176,0.997015
177,0.899742
178,0.998006
179,0.999709
180,0.985131
181,0.640862
182,0.995561
183,0.788013
184,0.975078
185,0.998545
186,0.995587
187,0.996972
188,0.978882
189,0.260009
190,0.998394
191,0.999426
192,0.995724
193,0.999183
194,0.997425
195,0.991750
196,0.999666
197,0.996520
198,0.997217
199,0.997580
200,0.219111
201,0.991383
202,0.991254
203,0.994150
204,0.976898
205,0.995713
206,0.989448
207,0.999428
208,0.996383
209,0.722853
210,0.288718
211,0.984676
212,0.995597
213,0.997964
214,0.993152
215,0.998252
216,0.844919
217,0.996233
218,0.997262
219,0.997722
220,0.999331
221,0.521946
222,0.999531
223,0.995271
224,0.991617
225,0.996851
226,0.608270
227,0.978462
228,0.999092
229,0.999190
230,0.998604
231,0.991008
232,0.969315
233,0.988001
234,0.021685
235,0.995247
236,0.967766
237,0.998961
238,0.996945
239,0.859575
240,0.998941
241,0.988676
242,0.287864
243,0.068387
244,0.996805
245,0.997658
246,0.999883
247,0.994024
248,0.994901
249,0.998818
250,0.998039
251,0.997955
252,0.947696
253,0.997484
254,0.998077
255,0.998608
256,0.994565
257,0.996244
258,0.979027
259,0.994696
260,0.999135
261,0.994693
262,0.990715
263,0.996126
264,0.998474
265,0.998304
266,0.995191
267,0.999035
268,0.997907
269,0.998650
270,0.998559
271,0.997738
272,0.986940
273,0.998666
274,0.213934
275,0.998166
276,0.893727
277,0.998603
278,0.998446
279,0.991595
280,0.993429
281,0.999592
282,0.998305
283,0.983628
284,0.992366
285,0.997575
286,0.973352
287,0.999490
288,0.996764
289,0.996619
290,0.998578
291,0.850541
292,0.922488
293,0.997544
294,0.987873
295,0.992543
296,0.008604
297,0.051592
298,0.971882
299,0.979459
300,0.997923
301,0.880275
302,0.997540
303,0.950701
304,0.995392
305,0.997336
306,0.997659
307,0.996417
308,0.999644
309,0.996370
310,0.996593
311,0.998766
312,0.997324
313,0.997896
314,0.996958
315,0.998393
316,0.995933
317,0.890516
318,0.997810
319,0.992348
320,0.999791
321,0.998387
322,0.016916
323,0.999122
324,0.997817
325,0.986043
326,0.882137
327,0.999841
328,0.999371
329,0.997109
330,0.998845
331,0.998205
332,0.997830
333,0.999386
334,0.979629
335,0.998471
336,0.992695
337,0.996506
338,0.977978
339,0.997472
340,0.993617
341,0.998957
342,0.996038
343,0.990214
344,0.998714
345,0.999793
346,0.995184
347,0.993868
348,0.993512
349,0.999631
350,0.717811
351,0.991442
352,0.999681
353,0.996182
354,0.763152
355,0.999023
356,0.998093
357,0.989471
358,0.996495
359,0.998648
360,0.167388
361,0.993741
362,0.994703
363,0.993682
364,0.971422
365,0.998940
366,0.998593
367,0.994811
368,0.998496
369,0.993190
370,0.999130
371,0.996876
372,0.994872
373,0.858788
374,0.033472
375,0.989770
376,0.998293
377,0.335176
378,0.993774
379,0.998533
380,0.508988
381,0.861041
382,0.994790
383,0.999689
384,0.978632
385,0.988223
386,0.997546
387,0.708497
388,0.990909
389,0.998192
390,0.997348
391,0.961549
392,0.999564
393,0.985151
394,0.998605
395,0.990689
396,0.997656
397,0.998773
398,0.997151
399,0.998735
400,0.996512
401,0.997507
402,0.998213
403,0.996662
404,0.975951
405,0.999120
406,0.990822
407,0.986684
408,0.997992
409,0.995611
410,0.998224
411,0.999493
412,0.862171
413,0.973829
414,0.998535
415,0.997973
416,0.988907
417,0.995733
418,0.992100
419,0.989651
420,0.997515
421,0.998570
422,0.995480
423,0.982811
424,0.957197
425,0.996969
426,0.998483
427,0.997484
428,0.998192
429,0.988350
430,0.998648
431,0.995119
432,0.994035
433,0.993746
434,0.991896
435,0.990632
436,0.999588
437,0.992560
438,0.026196
439,0.991529
440,0.099331
441,0.995284
442,0.999652
443,0.998599
444,0.998186
445,0.961086
446,0.999551
447,0.931489
448,0.998542
449,0.997876
450,0.997124
451,0.979526
452,0.996161
453,0.998134
454,0.974213
455,0.989841
456,0.998059
457,0.998277
458,0.996220
459,0.997898
460,0.630917
461,0.777981
462,0.998677
463,0.995935
464,0.996097
465,0.997793
466,0.999568
467,0.042813
468,0.989403
469,0.996859
470,0.995668
471,0.998292
472,0.998193
473,0.998824
474,0.995734
475,0.995234
476,0.995237
477,0.998201
478,0.998694
479,0.997509
480,0.997560
481,0.997264
482,0.992667
483,0.999087
484,0.997638
485,0.997248
486,0.990247
487,0.986018
488,0.996936
489,0.996364
490,0.995690
491,0.997595
492,0.994324
493,0.981708
494,0.996823
495,0.989077
496,0.999170
497,0.995618
498,0.999292
499,0.998341
500,0.995649
501,0.992654
502,0.917025
503,0.984447
504,0.996299
505,0.979239
506,0.999076
507,0.997307
508,0.991954
509,0.994604
510,0.013725
511,0.981786
512,0.997585
513,0.997071
514,0.969259
515,0.997590
516,0.998961
517,0.998156
518,0.928370
519,0.993785
520,0.533688
521,0.997979
522,0.939695
523,0.997205
524,0.016016
525,0.882633
526,0.195855
527,0.994798
528,0.995716
529,0.992431
530,0.998685
531,0.991396
532,0.992565
533,0.995925
534,0.996435
535,0.997699
536,0.997768
537,0.999635
538,0.992791
539,0.994439
540,0.934389
541,0.996218
542,0.995602
543,0.897771
544,0.993521
545,0.991503
546,0.999207
547,0.203661
548,0.986162
549,0.828680
550,0.991371
551,0.994952
552,0.970358
553,0.995823
554,0.984848
555,0.996678
556,0.996961
557,0.995362
558,0.992304
559,0.991771
560,0.996784
561,0.992153
562,0.997502
563,0.999011
564,0.780855
565,0.998686
566,0.984094
567,0.992387
568,0.966432
569,0.996773
570,0.993452
571,0.128138
572,0.989148
573,0.969608
574,0.424358
575,0.999297
576,0.997685
577,0.997412
578,0.994415
579,0.908879
580,0.992705
581,0.997845
582,0.997705
583,0.998315
584,0.991711
585,0.999484
586,0.983030
587,0.997127
588,0.995274
589,0.996429
590,0.977229
591,0.986761
592,0.997959
593,0.974060
594,0.998919
595,0.998697
596,0.997894
597,0.997518
598,0.965870
599,0.991264
600,0.984402
601,0.995412
602,0.983721
603,0.999427
604,0.995213
605,0.997896
606,0.991249
607,0.993701
608,0.993210
609,0.994046
610,0.983367
611,0.999042
612,0.987638
613,0.998738
614,0.407525
615,0.999021
616,0.098369
617,0.989767
618,0.986659
619,0.996493
620,0.992641
621,0.996880
622,0.992310
623,0.997389
624,0.724113
625,0.994273
626,0.999234
627,0.997712
628,0.996811
629,0.999207
630,0.998550
631,0.998030
632,0.995927
633,0.998050
634,0.999160
635,0.982742
636,0.999384
637,0.993435
638,0.996211
639,0.974713
640,0.997914
641,0.997501
642,0.984965
643,0.991542
644,0.993162
645,0.998401
646,0.951029
647,0.994146
648,0.985998
649,0.997769
650,0.989616
651,0.991746
652,0.998319
653,0.041040
654,0.991022
655,0.856280
656,0.997888
657,0.996528
658,0.997401
659,0.998138
660,0.999451
661,0.998347
662,0.993898
663,0.995525
664,0.995832
665,0.970188
666,0.557721
667,0.956100
668,0.998297
669,0.984954
670,0.922740
671,0.960228
672,0.974785
673,0.328613
674,0.992960
675,0.993099
676,0.994666
677,0.974351
678,0.997506
679,0.998469
680,0.996519
681,0.589831
682,0.972398
683,0.996984
684,0.997884
685,0.997218
686,0.991536
687,0.995308
688,0.996745
689,0.996488
690,0.998196
691,0.998812
692,0.993473
693,0.925777
694,0.995986
695,0.997619
696,0.386644
697,0.999391
698,0.997243
699,0.996017
700,0.998491
701,0.982607
702,0.997450
703,0.997180
704,0.971619
705,0.834582
706,0.910323
707,0.900818
708,0.998864
709,0.992472
710,0.996996
711,0.320876
712,0.991300
713,0.998257
714,0.998427
715,0.996846
716,0.980793
717,0.998727
718,0.981876
719,0.964591
720,0.988698
721,0.983931
722,0.997831
723,0.994472
724,0.990324
725,0.997250
726,0.952818
727,0.997301
728,0.999283
729,0.839705
730,0.986048
731,0.991197
732,0.999331
733,0.997868
734,0.999437
735,0.992030
736,0.590775
737,0.995981
738,0.996341
739,0.998270
740,0.998565
741,0.998619
742,0.997710
743,0.995249
744,0.997091
745,0.996374
746,0.998599
747,0.997288
748,0.997983
749,0.998606
750,0.999084
751,0.994332
752,0.994773
753,0.992213
754,0.997001
755,0.994734
756,0.983420
757,0.999358
758,0.997786
759,0.990609
760,0.993735
761,0.988879
762,0.995431
763,0.960737
764,0.969072
765,0.996824
766,0.997761
767,0.991185
768,0.995203
769,0.995285
770,0.997293
771,0.999416
772,0.992445
773,0.998609
774,0.992245
775,0.998122
776,0.836507
777,0.990339
778,0.997884
779,0.995604
780,0.976733
781,0.905666
782,0.994221
783,0.998212
784,0.996432
785,0.716360
786,0.985415
787,0.998705
788,0.992139
789,0.997317
790,0.987560
791,0.994602
792,0.996937
793,0.976357
794,0.993191
795,0.997147
796,0.994815
797,0.997735
798,0.999073
799,0.991955
800,0.999105
801,0.998902
802,0.995949
803,0.989620
804,0.996260
805,0.995178
806,0.998108
807,0.957805
808,0.984172
809,0.997943
810,0.999081
811,0.998385
812,0.060478
813,0.998238
814,0.978961
815,0.548890
816,0.999143
817,0.998184
818,0.996409
819,0.997945
820,0.974961
821,0.984947
822,0.997113
823,0.998771
824,0.997626
825,0.998231
826,0.990183
827,0.998947
828,0.995416
829,0.998686
830,0.998356
831,0.820408
832,0.999490
833,0.997346
834,0.992065
835,0.997937
836,0.989784
837,0.970489
838,0.998454
