id,Action
1,0.928060
2,0.998425
3,0.998404
4,0.997697
5,0.999518
6,0.998115
7,0.997179
8,0.999513
9,0.860121
10,0.996874
11,0.991925
12,0.995406
13,0.995631
14,0.996679
15,0.946732
16,0.975118
17,0.928929
18,0.992740
19,0.997988
20,0.998348
21,0.999945
22,0.999754
23,0.997814
24,0.995757
25,0.998514
26,0.949238
27,0.994679
28,0.993773
29,0.998627
30,0.990436
31,0.999489
32,0.996966
33,0.995834
34,0.998213
35,0.999164
36,0.997516
37,0.996492
38,0.999042
39,0.990403
40,0.988576
41,0.991656
42,0.996612
43,0.997769
44,0.999617
45,0.997344
46,0.998601
47,0.998064
48,0.996418
49,0.999702
50,0.993992
51,0.997640
52,0.999434
53,0.998549
54,0.997851
55,0.986837
56,0.998681
57,0.993712
58,0.999347
59,0.997098
60,0.995913
61,0.998952
62,0.999023
63,0.992094
64,0.998504
65,0.999627
66,0.998142
67,0.993606
68,0.998347
69,0.989852
70,0.633144
71,0.997413
72,0.997940
73,0.997977
74,0.999534
75,0.996832
76,0.997892
77,0.998105
78,0.991956
79,0.219470
80,0.999724
81,0.996438
82,0.999371
83,0.995517
84,0.998588
85,0.998775
86,0.997746
87,0.996913
88,0.998646
89,0.998623
90,0.893770
91,0.993622
92,0.943198
93,0.998274
94,0.997998
95,0.998949
96,0.996715
97,0.091179
98,0.996512
99,0.996890
100,0.999397
101,0.997811
102,0.914558
103,0.995731
104,0.996765
105,0.090946
106,0.998723
107,0.998277
108,0.996528
109,0.997820
110,0.997290
111,0.885837
112,0.997893
113,0.988634
114,0.996325
115,0.998834
116,0.997456
117,0.998268
118,0.997725
119,0.999427
120,0.997434
121,0.938709
122,0.996163
123,0.995826
124,0.996991
125,0.998440
126,0.987595
127,0.978790
128,0.972566
129,0.991259
130,0.997451
131,0.999326
132,0.999129
133,0.996544
134,0.943632
135,0.998249
136,0.995525
137,0.999405
138,0.995660
139,0.957562
140,0.998373
141,0.999356
142,0.993662
143,0.998645
144,0.997452
145,0.998784
146,0.956643
147,0.865995
148,0.992822
149,0.999258
150,0.997811
151,0.997232
152,0.746157
153,0.997903
154,0.993422
155,0.998083
156,0.983383
157,0.996781
158,0.995667
159,0.410485
160,0.997063
161,0.973111
162,0.997025
163,0.998143
164,0.995350
165,0.998497
166,0.998409
167,0.961302
168,0.998687
169,0.997574
170,0.998862
171,0.997311
172,0.997744
173,0.980134
174,0.997761
175,0.997812
176,0.998308
177,0.934593
178,0.998282
179,0.999939
180,0.989727
181,0.776978
182,0.996861
183,0.786101
184,0.980266
185,0.998699
186,0.999354
187,0.998024
188,0.985179
189,0.260600
190,0.998738
191,0.999659
192,0.996257
193,0.999474
194,0.998513
195,0.993487
196,0.999813
197,0.996097
198,0.996922
199,0.997934
200,0.205013
201,0.993839
202,0.991237
203,0.996865
204,0.988981
205,0.993941
206,0.993090
207,0.999681
208,0.997553
209,0.798679
210,0.351458
211,0.988178
212,0.996603
213,0.998536
214,0.994222
215,0.999071
216,0.881798
217,0.997464
218,0.998346
219,0.997944
220,0.999724
221,0.592737
222,0.999419
223,0.994781
224,0.992629
225,0.997715
226,0.693723
227,0.971418
228,0.999546
229,0.999259
230,0.998717
231,0.993057
232,0.976375
233,0.989456
234,0.023089
235,0.995318
236,0.958784
237,0.999615
238,0.998250
239,0.901277
240,0.999091
241,0.994857
242,0.357077
243,0.063759
244,0.997503
245,0.998258
246,0.999953
247,0.995753
248,0.997126
249,0.998956
250,0.998612
251,0.998224
252,0.968707
253,0.998171
254,0.997637
255,0.998771
256,0.996464
257,0.995943
258,0.981104
259,0.997569
260,0.999275
261,0.997861
262,0.993105
263,0.996520
264,0.998434
265,0.998547
266,0.996010
267,0.999399
268,0.997819
269,0.998835
270,0.998841
271,0.998454
272,0.992097
273,0.998881
274,0.221334
275,0.998156
276,0.967893
277,0.998552
278,0.998698
279,0.994500
280,0.995639
281,0.999751
282,0.999027
283,0.992561
284,0.995206
285,0.997327
286,0.973930
287,0.999501
288,0.998265
289,0.998096
290,0.999150
291,0.926205
292,0.925140
293,0.998606
294,0.989522
295,0.993560
296,0.008306
297,0.026221
298,0.980094
299,0.978645
300,0.998060
301,0.824295
302,0.998140
303,0.963650
304,0.997932
305,0.997986
306,0.997741
307,0.998117
308,0.999646
309,0.996916
310,0.997237
311,0.998963
312,0.998041
313,0.998850
314,0.997333
315,0.998485
316,0.996354
317,0.926391
318,0.999066
319,0.994973
320,0.999879
321,0.998133
322,0.013417
323,0.999278
324,0.998425
325,0.993270
326,0.957735
327,0.999779
328,0.999708
329,0.997348
330,0.998928
331,0.998988
332,0.999210
333,0.999497
334,0.992697
335,0.998882
336,0.994328
337,0.997361
338,0.982734
339,0.998731
340,0.994255
341,0.998458
342,0.997335
343,0.988202
344,0.998788
345,0.999840
346,0.996583
347,0.995859
348,0.995552
349,0.999500
350,0.655199
351,0.995182
352,0.999881
353,0.997767
354,0.920784
355,0.999524
356,0.998405
357,0.990993
358,0.997668
359,0.999074
360,0.264648
361,0.994839
362,0.996616
363,0.994994
364,0.988544
365,0.999085
366,0.998312
