id,Action
1,0.661059
2,0.977169
3,0.957981
4,0.968620
5,1.000000
6,0.966940
7,0.972284
8,1.000000
9,0.851302
10,0.971260
11,0.928967
12,0.972461
13,0.992843
14,0.880833
15,0.896244
16,0.913268
17,0.799934
18,0.973739
19,0.960076
20,0.989938
21,1.000000
22,1.000000
23,0.956133
24,0.967929
25,0.996177
26,0.844669
27,0.892606
28,0.915540
29,0.984674
30,0.974970
31,1.000000
32,0.984767
33,0.960509
34,0.974826
35,1.000000
36,0.936019
37,0.980675
38,1.000000
39,0.934290
40,0.935207
41,0.917202
42,0.888804
43,1.000000
44,1.000000
45,0.972952
46,0.998073
47,0.945702
48,0.983899
49,1.000000
50,0.910390
51,1.000000
52,1.000000
53,1.000000
54,0.950890
55,0.813628
56,1.000000
57,0.994224
58,1.000000
59,0.982459
60,0.868313
61,0.976654
62,1.000000
63,0.948367
64,0.983570
65,1.000000
66,0.906850
67,0.906871
68,0.954551
69,0.951001
70,0.746285
71,0.961818
72,0.950643
73,0.958797
74,1.000000
75,0.923307
76,0.909391
77,1.000000
78,0.887355
79,0.554185
80,1.000000
81,0.853892
82,1.000000
83,0.909053
84,1.000000
85,0.977457
86,1.000000
87,0.953308
88,1.000000
89,1.000000
90,0.761740
91,0.960733
92,0.853251
93,0.938299
94,0.993487
95,1.000000
96,0.966224
97,0.523294
98,0.976395
99,0.937774
100,1.000000
101,0.951093
102,0.561701
103,0.959942
104,0.955763
105,0.553050
106,0.999527
107,0.975623
108,0.959888
109,0.964086
110,0.992663
111,0.782437
112,0.977019
113,0.978231
114,0.924189
115,0.953867
116,0.970207
117,0.952415
118,0.952212
119,1.000000
120,1.000000
121,0.836653
122,0.951900
123,0.955523
124,0.950062
125,1.000000
126,0.829520
127,0.831988
128,0.895407
129,0.941936
130,0.933755
131,1.000000
132,0.970932
133,0.978701
134,0.872722
135,0.961505
136,0.974855
137,1.000000
138,0.948525
139,0.835495
140,0.950764
141,1.000000
142,0.866333
143,0.987087
144,0.910241
145,0.991751
146,0.762946
147,0.909416
148,0.866462
149,1.000000
150,0.950386
151,0.956578
152,0.774384
153,0.989510
154,0.965261
155,1.000000
156,0.920864
157,1.000000
158,0.836673
159,0.791160
160,0.923951
161,0.844891
162,0.981615
163,1.000000
164,0.986324
165,1.000000
166,0.893986
167,0.934543
168,1.000000
169,0.950835
170,0.995527
171,0.948572
172,0.935034
173,0.904483
174,0.974624
175,0.921931
176,0.968046
177,0.913451
178,0.997097
179,1.000000
180,0.942454
181,0.794092
182,0.919374
183,0.794791
184,0.909350
185,0.990959
186,0.951598
187,0.961798
188,0.949227
189,0.618078
190,0.954235
191,1.000000
192,0.962076
193,0.999567
194,1.000000
195,0.924472
196,1.000000
197,0.877886
198,0.978984
199,0.958113
200,0.552494
201,0.838158
202,0.773521
203,0.956355
204,0.957194
205,0.820743
206,0.932861
207,1.000000
208,0.972992
209,0.698556
210,0.673435
211,0.891451
212,0.954274
213,0.987029
214,0.948868
215,0.992089
216,0.849669
217,0.983001
218,1.000000
219,0.981828
220,1.000000
221,0.612156
222,1.000000
223,0.751061
224,0.947008
225,0.978237
226,0.663373
227,0.947472
228,1.000000
229,1.000000
230,1.000000
231,0.954321
232,0.893318
233,0.884394
234,0.386299
235,0.970746
236,0.926252
237,1.000000
238,0.951614
239,0.828240
240,1.000000
241,0.974983
242,0.662073
243,0.492760
244,0.982474
245,1.000000
246,1.000000
247,0.963809
248,0.957547
249,1.000000
250,1.000000
251,1.000000
252,0.664689
253,0.983755
254,0.926358
255,0.983717
256,0.969125
257,0.888434
258,0.920906
259,0.960520
260,1.000000
261,0.951860
262,0.905008
263,0.902532
264,0.983655
265,0.978084
266,0.981002
267,1.000000
268,0.999382
269,1.000000
270,1.000000
271,0.977178
272,0.726274
273,1.000000
274,0.582209
275,0.954903
276,0.795748
277,1.000000
278,1.000000
279,0.882055
280,0.970103
281,1.000000
282,0.991453
283,0.724243
284,0.968142
285,0.890444
286,0.925373
287,1.000000
288,0.987790
289,0.979612
290,0.992952
291,0.845040
292,0.834593
293,1.000000
294,0.779148
295,0.947968
296,0.381956
297,0.635133
298,0.940156
299,0.835851
300,0.973102
301,0.789653
302,0.950823
303,0.789102
304,0.961217
305,0.918556
306,1.000000
307,0.973809
308,1.000000
309,0.910950
310,0.986471
311,0.910467
312,1.000000
313,1.000000
314,0.972868
315,0.966975
316,0.924753
317,0.884311
318,1.000000
319,0.899870
320,1.000000
321,1.000000
322,0.371152
323,1.000000
324,1.000000
325,0.925922
326,0.616299
327,1.000000
328,1.000000
329,0.998993
330,1.000000
331,0.941364
332,0.977625
333,1.000000
334,0.943351
335,0.994592
336,0.950048
337,0.925862
338,0.936187
339,0.998123
340,0.961659
341,0.995887
342,0.979303
343,0.898755
344,0.993713
345,1.000000
346,0.978498
347,0.968834
348,0.988967
349,1.000000
350,0.851809
351,0.981799
352,1.000000
353,0.962901
354,0.617050
355,0.986606
356,0.964363
357,0.937738
358,0.960447
359,0.993111
360,0.582433
361,0.956247
362,0.972756
363,0.973376
364,0.793065
365,1.000000
366,0.952883
367,0.936936
368,0.985241
369,0.975991
370,1.000000
371,0.965601
372,0.824366
373,0.805114
374,0.437909
375,0.963625
376,0.875426
377,0.618135
378,0.939131
379,0.976162
380,0.744629
381,0.815040
382,0.990055
383,1.000000
384,0.766564
385,0.824455
386,0.970409
387,0.855426
388,0.924791
389,0.986663
390,0.979868
391,0.777539
392,1.000000
393,0.882431
394,1.000000
395,0.945803
396,1.000000
397,0.991577
398,0.933099
399,0.999043
400,0.985948
401,0.998083
402,1.000000
403,0.987471
404,0.915148
405,1.000000
406,0.893476
407,0.901802
408,0.972735
409,0.961723
410,1.000000
411,1.000000
412,0.842635
413,0.898813
414,0.996752
415,0.966549
416,0.925649
417,0.950469
418,0.884290
419,0.817432
420,0.990550
421,1.000000
422,0.979595
423,0.938777
424,0.832754
425,0.958652
426,0.973729
427,0.976801
428,1.000000
429,0.928611
430,0.991752
431,0.923595
432,0.750696
433,0.954860
434,0.935797
435,0.907582
436,1.000000
437,0.916812
438,0.382298
439,0.913002
440,0.480549
441,0.857143
442,1.000000
443,1.000000
444,0.923028
445,0.871842
446,1.000000
447,0.918845
448,0.974223
449,0.976559
450,1.000000
451,0.782796
452,0.978947
453,0.948543
454,0.921936
455,0.977327
456,0.961737
457,1.000000
458,0.877898
459,0.967718
460,0.685365
461,0.838103
462,1.000000
463,0.995100
464,0.980770
465,1.000000
466,1.000000
467,0.410149
468,0.852009
469,0.989979
470,0.989138
471,1.000000
472,0.982586
473,1.000000
474,0.966807
475,0.955056
476,0.947839
477,0.996253
478,1.000000
479,0.961963
480,0.968521
481,0.863957
482,0.972243
483,0.998732
484,0.993685
485,0.979366
486,0.953233
487,0.955268
488,0.978341
489,0.867647
490,0.979813
491,1.000000
492,0.934453
493,0.821155
494,0.920218
495,0.961719
496,0.951218
497,0.918929
498,1.000000
499,1.000000
500,0.977289
501,0.962339
502,0.849402
503,0.961429
504,1.000000
505,0.917141
506,0.990490
507,0.913441
508,0.958565
509,0.970482
510,0.331162
511,0.940373
512,0.838135
513,0.941006
514,0.848363
515,1.000000
516,0.979238
517,0.978604
518,0.851177
519,0.912804
520,0.763934
521,0.995560
522,0.868718
523,0.970105
524,0.322218
525,0.855000
526,0.555851
527,0.951065
528,0.977634
529,0.914394
530,0.999648
531,0.962855
532,0.947873
533,0.893561
534,0.993040
535,0.991282
536,1.000000
537,1.000000
538,0.996344
539,0.965774
540,0.894947
541,0.982956
542,0.959835
543,0.875985
544,0.785769
545,0.949158
546,1.000000
547,0.654893
548,0.901088
549,0.862710
550,0.964293
551,0.974096
552,0.912929
553,0.958932
554,0.878391
555,0.944975
556,0.988745
557,0.949538
558,0.990711
559,0.945911
560,0.955034
561,0.842147
562,0.975355
563,1.000000
564,0.590270
565,0.882275
566,0.783677
567,0.947462
568,0.835258
569,0.995755
570,0.899840
571,0.628724
572,0.897173
573,0.882153
574,0.748593
575,1.000000
576,0.980857
577,0.984175
578,0.915717
579,0.826062
580,0.937636
581,0.967340
582,1.000000
583,0.981579
584,0.933881
585,1.000000
586,0.996396
587,0.991512
588,0.965168
589,0.971480
590,0.951231
591,0.955927
592,0.968280
593,0.859100
594,0.947613
595,1.000000
596,0.982296
597,0.950289
598,0.903998
599,0.851009
600,0.967919
601,0.778676
602,0.918920
603,1.000000
604,0.877446
605,0.985058
606,0.854292
607,0.883586
608,0.993881
609,0.979948
610,0.877882
611,1.000000
612,0.953647
613,1.000000
614,0.692102
615,1.000000
616,0.607873
617,0.961199
618,0.853754
619,0.980924
620,0.915599
621,0.846925
622,0.945463
623,0.995596
624,0.810907
625,0.933082
626,1.000000
627,1.000000
628,0.984787
629,1.000000
630,0.985447
631,0.993678
632,0.968708
633,0.986476
634,1.000000
635,0.926739
636,1.000000
637,0.991709
638,0.941609
639,0.897715
640,0.979431
641,0.970802
642,0.891756
643,0.950687
644,1.000000
645,1.000000
646,0.833018
647,0.973318
648,0.887265
649,0.940921
650,0.907630
651,0.899643
652,0.946112
653,0.591194
654,0.878283
655,0.841704
656,0.969211
657,0.984122
658,0.977317
659,0.974419
660,1.000000
661,1.000000
662,0.969050
663,0.957244
664,0.964037
665,0.895549
666,0.568097
667,0.866868
668,1.000000
669,0.926925
670,0.827431
671,0.926181
672,0.915661
673,0.649634
674,0.927568
675,0.998838
676,0.974335
677,0.709568
678,1.000000
679,0.890716
680,1.000000
681,0.662594
682,0.907094
683,1.000000
684,1.000000
685,0.973831
686,0.924741
687,0.979943
688,0.962587
689,0.961110
690,1.000000
691,0.972734
692,0.839526
693,0.849366
694,0.947629
695,0.990540
696,0.606620
697,1.000000
698,1.000000
699,0.917390
700,0.989175
701,0.862421
702,0.967818
703,0.993586
704,0.728771
705,0.848582
