id,Action
1,0.839903
2,0.998817
3,0.998980
4,0.998486
5,0.999666
6,0.998621
7,0.998504
8,0.999727
9,0.954512
10,0.998247
11,0.993299
12,0.996647
13,0.996857
14,0.994666
15,0.953174
16,0.990091
17,0.950369
18,0.995785
19,0.998708
20,0.998957
21,0.999910
22,0.999839
23,0.997261
24,0.997019
25,0.998776
26,0.955174
27,0.994697
28,0.991297
29,0.998852
30,0.989423
31,0.999383
32,0.997804
33,0.997520
34,0.999143
35,0.999511
36,0.997423
37,0.997438
38,0.999463
39,0.993468
40,0.986043
41,0.992190
42,0.997356
43,0.998374
44,0.999604
45,0.998611
46,0.999047
47,0.998881
48,0.997232
49,0.999846
50,0.994964
51,0.995587
52,0.999560
53,0.998930
54,0.998591
55,0.993277
56,0.998739
57,0.994684
58,0.999557
59,0.997904
60,0.996238
61,0.999174
62,0.998866
63,0.995480
64,0.999211
65,0.999480
66,0.998892
67,0.995002
68,0.999100
69,0.993344
70,0.506962
71,0.998193
72,0.998457
73,0.998514
74,0.999679
75,0.997761
76,0.998740
77,0.998769
78,0.994247
79,0.211797
80,0.999742
81,0.997913
82,0.999406
83,0.995226
84,0.999267
85,0.998732
86,0.998651
87,0.997002
88,0.999027
89,0.999049
90,0.902116
91,0.996652
92,0.946890
93,0.999306
94,0.997224
95,0.999324
96,0.997758
97,0.074436
98,0.996824
99,0.998160
100,0.999200
101,0.998560
102,0.908647
103,0.996933
104,0.996742
105,0.055145
106,0.999143
107,0.999074
108,0.997370
109,0.998348
110,0.997417
111,0.795518
112,0.998736
113,0.987892
114,0.998176
115,0.998720
116,0.997602
117,0.999196
118,0.998096
119,0.999680
120,0.997627
121,0.947973
122,0.997981
123,0.995445
124,0.998611
125,0.998737
126,0.990409
127,0.979473
128,0.975104
129,0.990476
130,0.998311
131,0.999483
132,0.999370
133,0.997486
134,0.947105
135,0.999109
136,0.995016
137,0.999596
138,0.997419
139,0.951592
140,0.998910
141,0.999106
142,0.990240
143,0.999308
144,0.998593
145,0.999395
146,0.963072
147,0.792265
148,0.995409
149,0.999427
150,0.998246
151,0.998048
152,0.771777
153,0.998848
154,0.993514
155,0.997943
156,0.985628
157,0.997452
158,0.997423
159,0.411039
160,0.997301
161,0.972184
162,0.997864
163,0.998787
164,0.995829
165,0.998865
166,0.999038
167,0.945394
168,0.998722
169,0.997613
170,0.999161
171,0.998153
172,0.996407
173,0.983901
174,0.998090
175,0.998266
176,0.998551
177,0.961365
178,0.998781
179,0.999916
180,0.989383
