id,Action
1,0.889361
2,0.997779
3,0.997659
4,0.996010
5,0.999542
6,0.997397
7,0.996850
8,0.999628
9,0.283231
10,0.991173
11,0.977984
12,0.995592
13,0.995911
14,0.987271
15,0.914995
16,0.755770
17,0.850887
18,0.977480
19,0.997987
20,0.997731
21,0.999945
22,0.999375
23,0.994362
24,0.995498
25,0.997421
26,0.913784
27,0.992644
28,0.989313
29,0.996042
30,0.985925
31,0.996869
32,0.993054
33,0.997040
34,0.998485
35,0.998547
36,0.995776
37,0.996738
38,0.999362
39,0.992998
40,0.973752
41,0.993542
42,0.990993
43,0.996210
44,0.998887
45,0.996964
46,0.996109
47,0.997495
48,0.996322
49,0.999820
50,0.993491
51,0.992249
52,0.998826
53,0.995895
54,0.997866
55,0.986488
56,0.998183
57,0.991806
58,0.999056
59,0.996151
60,0.992164
61,0.998183
62,0.998728
63,0.992634
64,0.998527
65,0.999199
66,0.997040
67,0.990087
68,0.997850
69,0.948472
70,0.537026
71,0.994470
72,0.996289
73,0.996635
74,0.999353
75,0.995340
76,0.998393
77,0.997133
78,0.985219
79,0.159079
80,0.999540
81,0.996074
82,0.998787
83,0.994566
84,0.999264
85,0.996651
86,0.998118
87,0.994297
88,0.997568
89,0.996287
90,0.834456
91,0.968561
92,0.852498
93,0.997903
94,0.997725
95,0.998696
96,0.995917
97,0.069275
98,0.995778
99,0.996034
100,0.999230
101,0.985376
102,0.735267
103,0.993561
104,0.992817
105,0.073896
106,0.997523
107,0.998491
108,0.995163
109,0.996499
110,0.997333
111,0.846420
112,0.996642
113,0.986615
114,0.994754
115,0.995208
116,0.990166
117,0.996593
118,0.991603
119,0.999035
120,0.991655
121,0.916377
122,0.993411
123,0.988061
124,0.994252
125,0.997336
126,0.941416
127,0.963451
128,0.957053
129,0.978921
130,0.998399
131,0.998719
132,0.998876
133,0.993105
134,0.911996
135,0.998156
136,0.983998
137,0.998597
138,0.990122
139,0.891527
140,0.998135
141,0.999680
142,0.975496
143,0.998639
144,0.997440
145,0.996661
146,0.859171
147,0.939328
148,0.951790
149,0.998680
150,0.997080
151,0.996121
152,0.774721
153,0.996199
154,0.983927
155,0.997323
156,0.971207
157,0.993252
158,0.994481
159,0.564155
160,0.994933
161,0.857787
162,0.992885
163,0.998069
164,0.990627
165,0.998564
166,0.998489
167,0.981672
168,0.996021
169,0.995363
170,0.997862
171,0.996211
172,0.994233
173,0.972831
174,0.995409
175,0.994863
176,0.999138
177,0.960039
178,0.996248
179,0.999952
180,0.987443
181,0.342117
182,0.997654
183,0.861350
184,0.926474
185,0.994833
186,0.984120
187,0.997308
188,0.984484
189,0.219788
190,0.997347
191,0.999407
192,0.993389
193,0.998568
194,0.997104
195,0.980351
196,0.999338
197,0.993174
198,0.990084
199,0.996774
200,0.394525
201,0.994028
202,0.990098
203,0.995683
204,0.992911
205,0.993872
206,0.985391
207,0.999329
208,0.992599
209,0.676734
210,0.465937
211,0.975487
212,0.994862
213,0.998288
214,0.993487
215,0.997055
216,0.865011
217,0.993968
218,0.998577
219,0.996739
220,0.994133
221,0.443452
222,0.999106
223,0.996094
224,0.984560
225,0.996274
226,0.663217
227,0.943309
228,0.999239
229,0.998760
230,0.994270
231,0.983374
232,0.930183
233,0.978669
234,0.029787
235,0.979750
236,0.968288
237,0.997920
238,0.996950
239,0.920071
240,0.998359
241,0.993572
242,0.422633
243,0.068139
244,0.993720
245,0.997669
246,0.999924
247,0.989129
248,0.994427
249,0.998178
250,0.998831
251,0.997183
252,0.875573
253,0.998348
254,0.998397
255,0.998815
256,0.994139
257,0.993321
258,0.979451
259,0.994552
260,0.998793
261,0.997101
262,0.986034
263,0.994631
264,0.997766
265,0.998649
266,0.990434
267,0.998274
268,0.996157
269,0.998009
270,0.997771
271,0.994133
272,0.985018
273,0.998537
274,0.197949
275,0.998106
276,0.900978
277,0.998376
278,0.998721
279,0.995150
280,0.988851
281,0.999707
282,0.999280
283,0.974484
284,0.989536
285,0.996732
286,0.954687
287,0.999424
288,0.996308
289,0.997853
290,0.998837
291,0.673783
292,0.926974
293,0.997826
294,0.990033
295,0.990996
296,0.024175
297,0.097131
298,0.971191
299,0.972489
300,0.997354
301,0.733411
302,0.996964
303,0.923262
304,0.986614
305,0.995795
306,0.994795
307,0.994138
308,0.999545
309,0.990101
310,0.995644
311,0.999117
312,0.998021
313,0.998695
314,0.997239
315,0.998766
316,0.997190
317,0.939608
318,0.998708
319,0.972818
320,0.999780
321,0.994759
322,0.023547
323,0.999348
324,0.998462
325,0.994642
326,0.861437
327,0.998792
328,0.999837
329,0.997529
330,0.998497
331,0.998360
332,0.997614
333,0.999376
334,0.982186
335,0.998660
336,0.986517
337,0.997754
338,0.976980
339,0.998098
340,0.994861
341,0.995479
342,0.996238
343,0.978340
344,0.998563
345,0.998928
346,0.994055
347,0.994495
348,0.993501
349,0.998991
350,0.487482
351,0.991257
352,0.999913
353,0.996727
354,0.651274
355,0.995554
356,0.999205
357,0.978209
358,0.994685
359,0.995509
360,0.211379
361,0.991724
362,0.995637
363,0.982042
364,0.942083
365,0.998739
366,0.998507
367,0.996578
368,0.999372
369,0.991592
370,0.998136
371,0.996336
372,0.992072
373,0.773362
374,0.049783
375,0.982847
376,0.997527
377,0.113431
378,0.996399
379,0.998778
380,0.660231
381,0.763527
382,0.996346
383,0.999872
384,0.983872
385,0.987578
386,0.996271
387,0.848552
388,0.982605
389,0.996355
390,0.997044
391,0.931466
392,0.999097
393,0.980598
394,0.998731
395,0.986242
396,0.992741
397,0.998775
398,0.994243
399,0.998384
400,0.996970
401,0.988918
402,0.996968
403,0.991717
404,0.978558
405,0.999310
406,0.994145
407,0.958326
408,0.996867
409,0.994338
410,0.999192
411,0.999487
412,0.930099
413,0.961932
414,0.997367
415,0.994279
416,0.992825
417,0.995039
418,0.994134
419,0.964590
420,0.996942
421,0.999390
422,0.997369
423,0.990391
424,0.953977
425,0.996545
426,0.997791
427,0.997138
428,0.997135
429,0.990067
430,0.997920
431,0.994391
432,0.995400
433,0.988838
434,0.986818
435,0.991372
436,0.999506
437,0.991718
438,0.023951
439,0.992383
440,0.099441
441,0.993699
442,0.999578
443,0.999289
444,0.997884
445,0.936037
446,0.999149
447,0.973560
448,0.997757
449,0.996120
450,0.998898
451,0.932170
452,0.996291
453,0.997435
454,0.964249
455,0.992477
456,0.997613
457,0.998828
458,0.996759
459,0.997688
460,0.606571
461,0.664672
462,0.998477
463,0.990751
464,0.996033
465,0.996707
466,0.999604
467,0.048052
468,0.982976
469,0.995602
470,0.996262
471,0.998382
472,0.997950
473,0.997930
474,0.995155
475,0.995160
476,0.997082
477,0.995087
478,0.999151
479,0.997775
480,0.997882
481,0.997702
482,0.989512
483,0.999254
484,0.994764
485,0.995176
486,0.978521
487,0.985811
488,0.982301
489,0.995619
490,0.993004
491,0.995610
492,0.994719
493,0.982136
494,0.996725
495,0.992400
496,0.998019
497,0.993809
498,0.999498
499,0.998157
500,0.991237
501,0.993532
502,0.911492
503,0.974854
504,0.997994
505,0.988987
506,0.998854
507,0.995936
508,0.987115
509,0.993345
510,0.018910
511,0.980502
512,0.996886
513,0.995428
514,0.972358
515,0.997113
516,0.998588
517,0.997656
518,0.918121
519,0.992901
520,0.591828
521,0.998595
522,0.962183
523,0.996502
524,0.018500
525,0.630189
526,0.058503
527,0.995712
528,0.996390
529,0.997640
530,0.998301
531,0.985500
532,0.995340
533,0.995352
534,0.997769
535,0.997851
536,0.996991
537,0.999789
538,0.996995
539,0.991138
540,0.866006
541,0.995610
542,0.995529
543,0.879950
544,0.992355
545,0.996166
546,0.999505
547,0.046641
548,0.977790
549,0.891363
550,0.988326
551,0.994871
552,0.969233
553,0.991748
554,0.974381
555,0.998127
556,0.993770
557,0.991651
558,0.993202
559,0.990181
560,0.995946
561,0.991784
562,0.997269
563,0.998513
564,0.807937
565,0.998608
566,0.977679
567,0.982010
568,0.969095
569,0.997106
570,0.993168
571,0.079121
572,0.992662
573,0.946539
574,0.569653
575,0.999609
576,0.997342
577,0.997687
578,0.993190
579,0.899067
580,0.993922
581,0.997894
582,0.997213
583,0.997576
584,0.993131
585,0.999151
586,0.982115
587,0.992452
588,0.992587
589,0.994891
590,0.959933
591,0.984149
592,0.997589
593,0.967681
594,0.996862
595,0.998392
596,0.989639
597,0.996311
598,0.986456
599,0.986770
600,0.970895
601,0.993236
602,0.966098
603,0.999647
604,0.995288
605,0.998096
606,0.993805
607,0.995529
608,0.989682
609,0.994857
610,0.983565
611,0.998583
612,0.975261
613,0.997093
614,0.477767
615,0.999146
616,0.243374
617,0.993390
618,0.988250
619,0.997993
620,0.988222
621,0.996156
622,0.994349
623,0.997163
624,0.806330
625,0.996200
626,0.999447
627,0.997487
628,0.994384
629,0.998137
630,0.998916
631,0.997946
632,0.969602
633,0.997910
634,0.998679
635,0.977329
636,0.998141
637,0.989466
638,0.994778
639,0.980935
640,0.999051
641,0.997838
642,0.984347
643,0.993010
644,0.998038
645,0.999492
646,0.919132
647,0.992746
648,0.960613
649,0.998289
650,0.984514
651,0.991241
652,0.998435
653,0.163815
654,0.991579
655,0.882101
656,0.997728
657,0.993215
658,0.993866
659,0.997597
660,0.997726
661,0.997715
662,0.988012
663,0.993652
664,0.982640
665,0.897794
666,0.507527
667,0.952404
668,0.991766
669,0.978978
670,0.740837
671,0.907247
672,0.974639
673,0.328964
674,0.979399
675,0.985792
676,0.994816
677,0.956220
678,0.995051
679,0.997879
680,0.990916
681,0.558998
682,0.915708
683,0.999234
684,0.997719
685,0.993106
686,0.991551
687,0.993410
688,0.995686
689,0.997567
690,0.998363
691,0.999213
692,0.994488
693,0.926535
694,0.996793
695,0.997588
696,0.680299
697,0.999835
698,0.998112
699,0.996254
700,0.997008
701,0.939875
702,0.998131
703,0.991416
704,0.914359
705,0.856057
706,0.965440
707,0.949669
708,0.998350
709,0.996004
710,0.996606
711,0.641490
712,0.972808
713,0.997316
714,0.997346
715,0.995106
716,0.974508
717,0.999329
718,0.987785
719,0.970078
720,0.988304
721,0.985404
722,0.995221
723,0.995740
