id,Action
1,0.915015
2,0.997480
3,0.996979
4,0.995480
5,0.999255
6,0.996604
7,0.992510
8,0.999609
9,0.380752
10,0.990757
11,0.979768
12,0.992459
13,0.994089
14,0.970160
15,0.907290
16,0.867809
17,0.868802
18,0.965794
19,0.997723
20,0.996815
21,0.999928
22,0.998491
23,0.990864
24,0.993637
25,0.997290
26,0.914407
27,0.990154
28,0.986756
29,0.993940
30,0.976845
31,0.996830
32,0.991250
33,0.996294
34,0.997960
35,0.998131
36,0.993708
37,0.995047
38,0.998187
39,0.988002
40,0.954762
41,0.989911
42,0.992115
43,0.993199
44,0.998847
45,0.995873
46,0.995371
47,0.997598
48,0.994368
49,0.999486
50,0.991525
51,0.984724
52,0.998601
53,0.994459
54,0.996718
55,0.984130
56,0.997225
57,0.989365
58,0.999356
59,0.995085
60,0.993105
61,0.997841
62,0.997915
63,0.991699
64,0.998233
65,0.998516
66,0.997209
67,0.988322
68,0.998090
69,0.953394
70,0.695675
71,0.989841
72,0.995005
73,0.996204
74,0.999305
75,0.993762
76,0.996986
77,0.996430
78,0.968005
79,0.190352
80,0.999038
81,0.997630
82,0.998821
83,0.992835
84,0.998800
85,0.996126
86,0.996889
87,0.991554
88,0.998141
89,0.996893
90,0.841109
91,0.979858
92,0.834653
93,0.996605
94,0.996485
95,0.998294
96,0.995459
97,0.151730
98,0.993241
99,0.995587
100,0.998521
101,0.983865
102,0.642481
103,0.992813
104,0.989690
105,0.080681
106,0.997586
107,0.997935
108,0.993603
109,0.996434
110,0.996569
111,0.838153
112,0.996542
113,0.985605
114,0.996088
115,0.994129
116,0.983403
117,0.995473
118,0.990330
119,0.999129
120,0.991795
121,0.913541
122,0.991567
123,0.991375
124,0.990751
125,0.997162
126,0.900194
127,0.950536
128,0.947119
129,0.975835
130,0.996089
131,0.998141
132,0.998844
133,0.992227
134,0.904342
135,0.998079
136,0.972899
137,0.998648
138,0.987440
139,0.864050
140,0.997586
141,0.999519
142,0.975447
143,0.998100
144,0.996305
145,0.996844
146,0.900523
147,0.940329
148,0.912417
149,0.999129
150,0.996548
151,0.995179
152,0.801590
153,0.996474
154,0.975508
155,0.996546
156,0.965481
157,0.994329
158,0.992882
159,0.589202
160,0.988298
161,0.754039
162,0.991105
163,0.997834
164,0.986844
165,0.998555
166,0.997864
167,0.972039
168,0.996029
169,0.994245
170,0.997664
171,0.994801
172,0.989874
173,0.967006
174,0.994525
175,0.994499
176,0.997614
177,0.924975
178,0.994807
179,0.999946
180,0.989620
181,0.296725
182,0.994937
183,0.851267
184,0.916358
185,0.994236
186,0.984659
187,0.995302
188,0.983464
189,0.207293
190,0.996908
191,0.999350
192,0.992112
193,0.998515
194,0.995630
195,0.970866
196,0.999315
197,0.994406
198,0.990360
199,0.995997
200,0.431445
201,0.992377
202,0.986522
203,0.992356
204,0.992323
205,0.994464
206,0.991114
207,0.999202
208,0.990558
209,0.685544
210,0.482687
211,0.977459
212,0.994035
213,0.998266
214,0.990664
215,0.996879
216,0.850803
217,0.989764
218,0.997285
219,0.994958
220,0.997326
221,0.495739
222,0.999313
223,0.993479
224,0.977220
225,0.992881
226,0.692234
227,0.897320
228,0.998942
229,0.998762
230,0.993016
231,0.978538
232,0.884208
233,0.986235
234,0.026350
235,0.976772
236,0.951099
237,0.997046
238,0.995123
239,0.898043
240,0.998649
241,0.984020
242,0.435657
243,0.068124
244,0.993592
245,0.996088
246,0.999887
247,0.988336
248,0.992121
249,0.998067
250,0.998876
251,0.997038
252,0.866974
253,0.997097
254,0.996256
255,0.998187
256,0.993327
257,0.993723
258,0.979528
259,0.994268
260,0.998766
261,0.995790
262,0.979931
263,0.992974
264,0.997733
265,0.998385
266,0.987730
267,0.998243
268,0.995827
